document,year,model,original_length,original_words,summary_length,summary_words,compression_ratio,processing_time,summary,summary_word_count
2024 Azerbaijan Grand Prix - Infringement - Car 44 - Changes made during Parc Ferme.pdf,2024,Luhn,1738,277,919,151,0.5287686996547756,0.006432056427001953,2024 AZERBAIJAN GRAND PRIX 13 - 15 September 2024 The StewardsFact The following Power Unit elements have been used: 5th Internal Combustion Engine (ICE) 5th Turbo Charger (TC) 5th Motor Generator Uni...,151
2024 Azerbaijan Grand Prix - Infringement - Car 44 - Changes made during Parc Ferme.pdf,2024,LexRank-3sent,1738,277,554,90,0.3187571921749137,0.0070531368255615234,2024 AZERBAIJAN GRAND PRIX 13 - 15 September 2024 The StewardsFact The following Power Unit elements have been used: 5th Internal Combustion Engine (ICE) 5th Turbo Charger (TC) 5th Motor Generator Uni...,90
2024 Azerbaijan Grand Prix - Infringement - Car 44 - Changes made during Parc Ferme.pdf,2024,TextRank-7sent,1738,277,1132,182,0.6513233601841196,0.006939888000488281,2024 AZERBAIJAN GRAND PRIX 13 - 15 September 2024 The StewardsFact The following Power Unit elements have been used: 5th Internal Combustion Engine (ICE) 5th Turbo Charger (TC) 5th Motor Generator Uni...,182
2024 Emilia Romagna Grand Prix - Infringement - Car 81 - Impeding of Car 20.pdf,2024,LexRank,2809,460,910,148,0.32395870416518335,0.008708953857421875,Infringement Breach of Article 37.5 of the FIA Formula One Sporting Regulations. Decision Drop of 3 grid positions for the next Race in which the driver participates. Reason The Stewards heard from th...,148
2024 Emilia Romagna Grand Prix - Infringement - Car 81 - Impeding of Car 20.pdf,2024,TextRank,2809,460,1211,197,0.43111427554289783,0.008341073989868164,"Reason The Stewards heard from the driver of Car 81 (Oscar Piastri), the driver of Car 20 (Kevin Magnussen), team representatives and reviewed positioningmarshalling system data, video, team provided ...",197
2024 Emilia Romagna Grand Prix - Infringement - Car 81 - Impeding of Car 20.pdf,2024,Luhn,2809,460,1211,197,0.43111427554289783,0.0070989131927490234,"Reason The Stewards heard from the driver of Car 81 (Oscar Piastri), the driver of Car 20 (Kevin Magnussen), team representatives and reviewed positioningmarshalling system data, video, team provided ...",197
2024 Emilia Romagna Grand Prix - Infringement - Car 81 - Impeding of Car 20.pdf,2024,LexRank-3sent,2809,460,743,121,0.2645069419722321,0.009186983108520508,"Reason The Stewards heard from the driver of Car 81 (Oscar Piastri), the driver of Car 20 (Kevin Magnussen), team representatives and reviewed positioningmarshalling system data, video, team provided ...",121
2024 Emilia Romagna Grand Prix - Infringement - Car 81 - Impeding of Car 20.pdf,2024,TextRank-7sent,2809,460,1414,227,0.5033819864720541,0.008501052856445312,"Reason The Stewards heard from the driver of Car 81 (Oscar Piastri), the driver of Car 20 (Kevin Magnussen), team representatives and reviewed positioningmarshalling system data, video, team provided ...",227
2024 Chinese Grand Prix - Infringement - Car 20 - Causing a Collision.pdf,2024,LexRank,1456,240,567,91,0.3894230769230769,0.0068531036376953125,"Decision 10 second time penalty. 2 penalty points (total of 5 for the 12 month period). Reason The Stewards reviewed positioningmarshalling system data, video, timing, telemetry, team radio and in-car...",91
2024 Chinese Grand Prix - Infringement - Car 20 - Causing a Collision.pdf,2024,TextRank,1456,240,744,118,0.510989010989011,0.006860017776489258,"Reason The Stewards reviewed positioningmarshalling system data, video, timing, telemetry, team radio and in-car video evidence and determined that Car 20 collided with Car 22 at Turn 6. Car 20 dived ...",118
2024 Chinese Grand Prix - Infringement - Car 20 - Causing a Collision.pdf,2024,Luhn,1456,240,783,126,0.5377747252747253,0.0064198970794677734,"Infringement Breach of Appendix L, Chapter IV, Article 2 d) of the FIA International Sporting Code. Reason The Stewards reviewed positioningmarshalling system data, video, timing, telemetry, team radi...",126
2024 Chinese Grand Prix - Infringement - Car 20 - Causing a Collision.pdf,2024,LexRank-3sent,1456,240,476,74,0.3269230769230769,0.006849050521850586,"Decision 10 second time penalty. Reason The Stewards reviewed positioningmarshalling system data, video, timing, telemetry, team radio and in-car video evidence and determined that Car 20 collided wit...",74
2024 Chinese Grand Prix - Infringement - Car 20 - Causing a Collision.pdf,2024,TextRank-7sent,1456,240,943,154,0.6476648351648352,0.006721019744873047,"2024 CHINESE GRAND PRIX 19 - 21 April 2024 The StewardsFact Car 20 collided with Car 22 at Turn 6. Infringement Breach of Appendix L, Chapter IV, Article 2 d) of the FIA International Sporting Code. R...",154
2024 Bahrain Grand Prix - Infringement - Car 77 - Red Light at Pit Exit.pdf,2024,LexRank,1514,245,483,77,0.3190224570673712,0.0068590641021728516,"Decision Reprimand (Driving). This is the drivers 1st reprimand of the season. Reason The Stewards heard from the driver of Car 77 (Valtteri Bottas), team representative and reviewed video evidence an...",77
2024 Bahrain Grand Prix - Infringement - Car 77 - Red Light at Pit Exit.pdf,2024,TextRank,1514,245,795,131,0.5250990752972259,0.006757020950317383,2024 BAHRAIN GRAND PRIX 29 February - 02 March 2024 The StewardsFact Crossed the Pit Exit line at 17:59:56 while the red light was on. Reason The Stewards heard from the driver of Car 77 (Valtteri Bot...,131
2024 Bahrain Grand Prix - Infringement - Car 77 - Red Light at Pit Exit.pdf,2024,Luhn,1514,245,818,134,0.5402906208718626,0.006453990936279297,2024 BAHRAIN GRAND PRIX 29 February - 02 March 2024 The StewardsFact Crossed the Pit Exit line at 17:59:56 while the red light was on. Infringement Breach of Article 37.2 of the FIA Formula One Sporti...,134
2024 Bahrain Grand Prix - Infringement - Car 77 - Red Light at Pit Exit.pdf,2024,LexRank-3sent,1514,245,375,59,0.2476882430647292,0.006707906723022461,"Decision Reprimand (Driving). Reason The Stewards heard from the driver of Car 77 (Valtteri Bottas), team representative and reviewed video evidence and determined that Car 77 crossed the Pit Exit Lin...",59
2024 Bahrain Grand Prix - Infringement - Car 77 - Red Light at Pit Exit.pdf,2024,TextRank-7sent,1514,245,934,155,0.6169088507265522,0.0066339969635009766,2024 BAHRAIN GRAND PRIX 29 February - 02 March 2024 The StewardsFact Crossed the Pit Exit line at 17:59:56 while the red light was on. This is the drivers 1st reprimand of the season. Reason The Stewa...,155
2024 Monaco Grand Prix - Infringement - Car 77 - Pit Lane Speeding.pdf,2024,LexRank,1129,187,796,132,0.7050487156775908,0.006277322769165039,2024 M ONACO GRAND PRIX 24 - 26 May 2024 The StewardsFact Pit lane speeding 74.6 kmh Infringement Breach of Article 34.7 of the FIA Formula One Sporting Regulations. Decision The competitor (Stake F1 ...,132
2024 Monaco Grand Prix - Infringement - Car 77 - Pit Lane Speeding.pdf,2024,TextRank,1129,187,796,132,0.7050487156775908,0.006307125091552734,2024 M ONACO GRAND PRIX 24 - 26 May 2024 The StewardsFact Pit lane speeding 74.6 kmh Infringement Breach of Article 34.7 of the FIA Formula One Sporting Regulations. Decision The competitor (Stake F1 ...,132
2024 Monaco Grand Prix - Infringement - Car 77 - Pit Lane Speeding.pdf,2024,Luhn,1129,187,796,132,0.7050487156775908,0.006324291229248047,2024 M ONACO GRAND PRIX 24 - 26 May 2024 The StewardsFact Pit lane speeding 74.6 kmh Infringement Breach of Article 34.7 of the FIA Formula One Sporting Regulations. Decision The competitor (Stake F1 ...,132
2024 Monaco Grand Prix - Infringement - Car 77 - Pit Lane Speeding.pdf,2024,LexRank-3sent,1129,187,588,102,0.520814880425155,0.006430864334106445,2024 M ONACO GRAND PRIX 24 - 26 May 2024 The StewardsFact Pit lane speeding 74.6 kmh Infringement Breach of Article 34.7 of the FIA Formula One Sporting Regulations. Decision The competitor (Stake F1 ...,102
2024 Monaco Grand Prix - Infringement - Car 77 - Pit Lane Speeding.pdf,2024,TextRank-7sent,1129,187,796,132,0.7050487156775908,0.007028102874755859,2024 M ONACO GRAND PRIX 24 - 26 May 2024 The StewardsFact Pit lane speeding 74.6 kmh Infringement Breach of Article 34.7 of the FIA Formula One Sporting Regulations. Decision The competitor (Stake F1 ...,132
2024 Spanish Grand Prix - Infringement - Car 18 - Incident with Car 44.pdf,2024,LexRank,1741,288,344,60,0.19758759333716255,0.007277250289916992,2024 SPANISH GRAND PRIX 21 - 23 June 2024 The StewardsFact Incident between Cars 18 and 44. Infringement Breach of Article 33.4 of the FIA Formula One Sporting Regulations. Decision Reprimand (Driving...,60
2024 Spanish Grand Prix - Infringement - Car 18 - Incident with Car 44.pdf,2024,TextRank,1741,288,871,140,0.5002871912693854,0.0069959163665771484,"This is the drivers 1st reprimand of the season Reason The Stewards heard from the driver of Car 18 (Lance Stroll), the driver of Car 44 (Lewis Hamilton), team representatives and reviewed video and i...",140
2024 Spanish Grand Prix - Infringement - Car 18 - Incident with Car 44.pdf,2024,Luhn,1741,288,846,146,0.4859276278001149,0.006609201431274414,"This is the drivers 1st reprimand of the season Reason The Stewards heard from the driver of Car 18 (Lance Stroll), the driver of Car 44 (Lewis Hamilton), team representatives and reviewed video and i...",146
2024 Spanish Grand Prix - Infringement - Car 18 - Incident with Car 44.pdf,2024,LexRank-3sent,1741,288,262,49,0.1504882251579552,0.00701904296875,2024 SPANISH GRAND PRIX 21 - 23 June 2024 The StewardsFact Incident between Cars 18 and 44. Infringement Breach of Article 33.4 of the FIA Formula One Sporting Regulations. The driver of Car 18 stated...,49
2024 Spanish Grand Prix - Infringement - Car 18 - Incident with Car 44.pdf,2024,TextRank-7sent,1741,288,1071,181,0.6151636990235497,0.006904125213623047,"This is the drivers 1st reprimand of the season Reason The Stewards heard from the driver of Car 18 (Lance Stroll), the driver of Car 44 (Lewis Hamilton), team representatives and reviewed video and i...",181
2024 Monaco Grand Prix - Infringement - Car 27 - Technical non-compliance.pdf,2024,LexRank,2803,444,1215,189,0.43346414555833035,0.00865483283996582,"Reason The Stewards heard from the team representatives of MoneyGram Haas F1 Team Car 27 (Nico Hulkenberg), the FIA Technical Delegate, the FIA Single Seater Director and the FIA Single Seater Technic...",189
2024 Monaco Grand Prix - Infringement - Car 27 - Technical non-compliance.pdf,2024,TextRank,2803,444,1136,184,0.4052800570816982,0.008668899536132812,"Reason The Stewards heard from the team representatives of MoneyGram Haas F1 Team Car 27 (Nico Hulkenberg), the FIA Technical Delegate, the FIA Single Seater Director and the FIA Single Seater Technic...",184
2024 Monaco Grand Prix - Infringement - Car 27 - Technical non-compliance.pdf,2024,Luhn,2803,444,1136,184,0.4052800570816982,0.007129192352294922,"Reason The Stewards heard from the team representatives of MoneyGram Haas F1 Team Car 27 (Nico Hulkenberg), the FIA Technical Delegate, the FIA Single Seater Director and the FIA Single Seater Technic...",184
2024 Monaco Grand Prix - Infringement - Car 27 - Technical non-compliance.pdf,2024,LexRank-3sent,2803,444,620,102,0.22119158044951837,0.008644819259643555,"Under the new design, the largest gap was at the extremities of the wing but the team had not trained its mechanics to set the gap per the new design, resulting in the non-compliance. The wing was oth...",102
2024 Monaco Grand Prix - Infringement - Car 27 - Technical non-compliance.pdf,2024,TextRank-7sent,2803,444,1396,219,0.4980378166250446,0.00845193862915039,"Reason The Stewards heard from the team representatives of MoneyGram Haas F1 Team Car 27 (Nico Hulkenberg), the FIA Technical Delegate, the FIA Single Seater Director and the FIA Single Seater Technic...",219
2024 Spanish Grand Prix - Infringement - Car 20 - False Start.pdf,2024,LexRank,1349,213,503,80,0.37286879169755377,0.0067598819732666016,2024 SPANISH GRAND PRIX 21 - 23 June 2024 The StewardsFact False start. Infringement Breach of Article 48.1 of the FIA Formula One Sporting Regulations. Decision 5 second time penalty. Reason The Stew...,80
2024 Spanish Grand Prix - Infringement - Car 20 - False Start.pdf,2024,TextRank,1349,213,781,122,0.5789473684210527,0.006468057632446289,"Car 20 moved after the 4 second light was illuminated and before the start signal was given, this being a breach of Article 48.1. The Stewards acknowledge that the movement was very slight and no sign...",122
2024 Spanish Grand Prix - Infringement - Car 20 - False Start.pdf,2024,Luhn,1349,213,732,111,0.5426241660489252,0.006239891052246094,Infringement Breach of Article 48.1 of the FIA Formula One Sporting Regulations. Reason The Stewards reviewed video and in-car video evidence. The Stewards acknowledge that the movement was very sligh...,111
2024 Spanish Grand Prix - Infringement - Car 20 - False Start.pdf,2024,LexRank-3sent,1349,213,409,66,0.3031875463306153,0.006762981414794922,2024 SPANISH GRAND PRIX 21 - 23 June 2024 The StewardsFact False start. Infringement Breach of Article 48.1 of the FIA Formula One Sporting Regulations. Competitors are reminded that they have the rig...,66
2024 Spanish Grand Prix - Infringement - Car 20 - False Start.pdf,2024,TextRank-7sent,1349,213,924,143,0.6849518161601186,0.006847858428955078,Infringement Breach of Article 48.1 of the FIA Formula One Sporting Regulations. Reason The Stewards reviewed video and in-car video evidence. Car 20 moved after the 4 second light was illuminated and...,143
